REGIAO:;SE
UF:;RJ
ESTACAO:;VALENCA
CODIGO (WMO):;A611
LATITUDE:;-22,35805555
LONGITUDE:;-43,69555555
ALTITUDE:;370
DATA DE FUNDACAO:;27/09/06
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/01/01;1300 UTC;0;972,1;972,4;972,1;,5;28,6;19,1;28,6;26,7;20,5;18,7;66;55;57;89;4,4;1,7;
2025/01/01;1400 UTC;0;971,8;972,2;971,8;,3;29,9;16,6;30,3;28,5;19,7;16,6;57;45;45;68;7,3;1,8;
2025/01/01;1500 UTC;0;971,3;971,8;971,3;;31,3;19,8;31,3;29,9;19,8;16,7;51;43;50;75;5,7;1,9;
2025/01/01;1600 UTC;0;970,6;971,3;970,6;,3;30,5;17,4;32,3;30;20,3;17,2;51;43;45;77;4,4;1,7;
2025/01/01;1700 UTC;0;970;970,6;970;0;30,7;18,8;32,1;30,3;20,1;17,1;53;42;49;78;3,9;1,4;
2025/01/01;1800 UTC;0;969,5;970;969,3;;29,7;20,6;30,7;29,7;20,6;18,9;58;49;58;136;4,3;,7;
2025/01/01;1900 UTC;0;969,8;969,9;969,5;;26,5;21,2;29,7;26,5;21,8;20,7;74;58;72;168;7,5;2;
2025/01/01;2000 UTC;5,8;970,9;971,1;969,8;,2;22,9;21,2;26,5;22,7;21,5;20,8;90;72;90;252;6,2;2,4;
2025/01/01;2100 UTC;0;970,5;970,9;970,3;0;23,6;21,6;23,6;22,6;21,6;21,1;92;88;88;251;6,2;1,5;
2025/01/01;2200 UTC;0;970,6;970,7;970,3;;22,5;21,1;23,6;22,5;21,6;21,1;92;88;92;200;3,2;1,3;
2025/01/01;2300 UTC;0;971,9;971,9;970,6;;22,2;21,1;22,6;22,1;21,2;20,8;93;91;93;270;2,9;,4;
2025/01/02;0000 UTC;0;973;973;971,9;;22,1;20,9;22,9;22;21,4;20,5;93;90;93;12;2,6;,6;
2025/01/02;0100 UTC;0;973,2;973,3;972,9;;22,1;21,1;22,1;21,7;21,1;20,6;94;93;94;351;2,1;1,1;
2025/01/02;0200 UTC;0;973,1;973,3;973,1;;21,5;20,5;22,1;21,5;21,1;20,5;95;94;94;20;2,1;1;
2025/01/02;0300 UTC;0;972,9;973,3;972,9;;20,8;19,2;21,5;20,8;20,5;19,2;94;90;90;13;4,4;1,9;
2025/01/02;0400 UTC;0;972;972,9;971,9;0;20,1;18,7;20,9;20;19,2;18,6;92;90;92;335;4,4;,8;
2025/01/02;0500 UTC;0;971,3;972;971,3;;19,4;18,3;20,1;19,3;18,7;18,2;93;92;93;12;2;1;
2025/01/02;0600 UTC;0;970,6;971,3;970,6;,3;19,2;18;19,4;19,2;18,3;18;94;93;93;359;3,9;,9;
2025/01/02;0700 UTC;0;970,7;970,7;970,5;0;18,8;17,9;19,2;18,8;18;17,9;94;93;94;3;2,5;,6;
2025/01/02;0800 UTC;0;970,8;970,9;970,5;;18,8;18;18,9;18,7;18;17,8;95;94;95;1;2,9;1,5;
2025/01/02;0900 UTC;0;971,4;971,4;970,8;,1;18,8;18,1;18,8;18,6;18,1;17,8;95;95;95;3;4,6;2,1;
2025/01/02;1000 UTC;0;971,9;971,9;971,4;;19,8;18,6;19,9;18,8;18,7;18,1;95;92;92;27;5;2;
2025/01/02;1100 UTC;0;972,1;972,1;971,9;;22,3;19,5;22,3;19,8;19,8;18,6;92;83;84;35;6;2,7;
2025/01/02;1200 UTC;0;972;972,2;972;,1;24,7;19,6;24,9;22,3;20,5;19;84;73;73;30;6,7;2,7;
2025/01/02;1300 UTC;0;971,3;972;971,3;,2;26,4;19,7;26,7;24,6;20,5;19,4;75;66;66;45;6,7;3,1;
2025/01/02;1400 UTC;0;970,6;971,3;970,5;0;28,2;20,2;28,5;26,2;20,8;19,4;69;61;62;55;6,7;3,4;
2025/01/02;1500 UTC;0;969,7;970,6;969,7;,2;29,9;19,9;30,3;27,9;21,7;19,7;64;55;55;43;6,5;2,4;
2025/01/02;1600 UTC;0;968,9;969,7;968,9;,2;31;20,6;31,2;29,6;21,6;19,8;59;53;54;50;6,1;2,6;
2025/01/02;1700 UTC;0;967,9;968,9;967,9;,5;32;20,8;32,2;30,9;22,2;19,9;57;49;52;70;6,1;2,3;
2025/01/02;1800 UTC;0;966,8;967,9;966,8;;31,6;20;32,9;31,5;21,3;18,9;52;46;50;32;5,1;1,6;
2025/01/02;1900 UTC;,2;965,9;966,8;965,9;;30,6;21,4;32,4;30,6;21,6;19,6;58;49;58;33;5;2,1;
2025/01/02;2000 UTC;12,4;968,3;968,3;965,9;;23;20,5;30,6;22,9;22,1;20,5;87;58;86;211;6,5;2,5;
2025/01/02;2100 UTC;,6;968,1;968,8;967,9;;21,8;20,3;23,1;21,7;20,6;20;92;85;91;14;5,9;1,2;
2025/01/02;2200 UTC;0;968,4;968,4;967,7;;21,9;20,5;22,1;21,8;20,8;20,3;92;91;92;214;2,9;1,6;
2025/01/02;2300 UTC;1,2;970,5;970,5;968,4;;21,5;19,6;22,7;21,5;20,6;19,4;92;83;89;196;9;3,4;
2025/01/03;0000 UTC;2,4;971;971,1;970,2;;21,3;19,7;21,6;21,2;20;19,7;93;89;90;186;7,6;1,1;
2025/01/03;0100 UTC;0;971,4;971,4;970,9;;21;20;21,3;20,9;20;19,7;94;90;94;357;2,8;1,2;
2025/01/03;0200 UTC;,2;971;971,6;970,8;0;21,1;20;21,2;21;20,2;20;94;93;93;355;5;2,7;
2025/01/03;0300 UTC;0;970,4;971,1;970,3;,1;21;19,6;21,2;21;19,9;19,5;93;91;91;348;5,8;1,5;
2025/01/03;0400 UTC;0;969,8;970,4;969,8;0;21;19,6;21,2;20,9;19,6;19,4;92;91;92;360;4,3;1,6;
2025/01/03;0500 UTC;0;969,8;970;969,6;,1;21;19,9;21;20,9;19,9;19,6;93;92;93;214;3,8;1,4;
2025/01/03;0600 UTC;1;969,5;970;969,5;,1;20,9;19,8;21,2;20,8;20,1;19,8;94;93;94;336;2,3;,8;
2025/01/03;0700 UTC;,6;968,8;969,5;968,7;;20,8;19,9;20,9;20,8;20;19,8;95;94;94;355;4;1,9;
2025/01/03;0800 UTC;0;968,7;968,8;968,5;;20,5;19,4;20,8;20,5;19,9;19,4;94;93;93;359;4,4;1,5;
2025/01/03;0900 UTC;0;969,1;969,5;968,7;;20,7;19,7;20,7;20,3;19,7;19,2;94;93;94;2;3,4;1,9;
2025/01/03;1000 UTC;0;969,1;969,3;969;;21,5;19,9;21,6;20,8;20,4;19,7;94;91;91;358;4,8;2,1;
2025/01/03;1100 UTC;0;969,5;969,6;969,1;;22,8;20,6;22,8;21,5;20,6;20;91;86;87;5;5;2;
2025/01/03;1200 UTC;0;969,6;969,7;969,5;,2;24,6;21,2;24,6;22,7;21,3;20,2;87;81;81;23;5,5;2,5;
2025/01/03;1300 UTC;0;969,3;969,7;969,3;,2;26,4;22,1;26,4;24,4;22,1;20,5;82;75;77;30;6,7;2,5;
2025/01/03;1400 UTC;0;968,6;969,3;968,6;,1;27,6;22,1;27,6;26,3;22,7;21,3;79;71;72;39;6,2;2,6;
2025/01/03;1500 UTC;0;967,9;968,6;967,9;;29,6;23,2;29,6;27,4;23,2;21,6;72;65;69;46;6;2,7;
2025/01/03;1600 UTC;0;966,9;967,9;966,9;,2;31,5;21,9;31,6;29,4;23,5;21,8;69;56;57;56;5,2;1,8;
2025/01/03;1700 UTC;0;965,8;966,9;965,8;,2;32,1;22,1;32,4;31,1;22,7;20,5;59;52;56;323;4;1,1;
2025/01/03;1800 UTC;0;966;966;965,1;0;29,9;22;32,8;29,8;23,2;21;66;51;63;315;4;1,1;
2025/01/03;1900 UTC;13,4;966,6;968,1;966;0;20,9;19,5;29,9;20,3;21,8;17;92;54;92;356;14;2,5;
2025/01/03;2000 UTC;0;966,9;967,4;966,6;0;22,5;20,5;22,5;20,9;20,6;19,6;92;88;89;106;5;,7;
2025/01/03;2100 UTC;0;966,6;966,9;966,2;;22,3;20,6;22,7;22,3;20,7;20,1;90;87;90;269;2;,6;
2025/01/03;2200 UTC;0;967;967,1;966,6;;22;20,5;22,3;21,8;20,7;20,4;92;90;91;22;2,6;1;
2025/01/03;2300 UTC;0;967,7;967,7;966,9;;21,6;19,9;22;21,6;20,5;19,9;91;89;90;295;3,5;,9;
2025/01/04;0000 UTC;0;967,8;968,2;967,7;;21,6;20,4;21,6;21,3;20,5;19,7;93;90;93;3;3,6;1,6;
2025/01/04;0100 UTC;0;969,1;969,1;967,7;0;22,1;20;22,2;21,6;20,5;19,9;93;88;88;351;4,9;1,8;
2025/01/04;0200 UTC;0;968,9;969,2;968,9;;22,2;19,5;22,4;21,9;20;19,4;88;84;84;355;6,1;3,2;
2025/01/04;0300 UTC;0;968,9;969,2;968,8;;20,9;19,2;22,3;20,9;19,6;19,1;90;84;90;355;6,1;,8;
2025/01/04;0400 UTC;0;968;968,9;967,9;0;21,5;19,4;21,6;20,7;19,6;18,9;91;87;88;354;3,4;1,8;
2025/01/04;0500 UTC;0;967,4;968;967,3;,2;21,4;19,1;21,8;21,2;19,4;19;88;86;87;5;4,4;1,4;
2025/01/04;0600 UTC;0;967,2;967,5;967,2;;20,6;19,1;21,5;20,5;19,3;18,9;91;86;91;30;3,3;,6;
2025/01/04;0700 UTC;0;967,3;967,3;967;,3;20,7;19,1;21,1;20,5;19,3;18,7;91;88;90;346;3,5;1;
2025/01/04;0800 UTC;0;967,7;967,7;967,3;;20,7;19,1;20,8;20,5;19,2;18,8;91;90;90;355;2,9;1,7;
2025/01/04;0900 UTC;0;968,6;968,6;967,7;;21,2;19,5;21,3;20,7;19,5;19,1;90;89;90;11;3,9;1,3;
2025/01/04;1000 UTC;0;969,2;969,2;968,6;;23,4;20,5;23,4;21,2;20,7;19,5;90;83;84;8;5,2;2;
2025/01/04;1100 UTC;0;969,2;969,2;969,1;,5;23,7;20,6;24;22,9;21,1;20,1;85;81;83;1;5,2;2;
2025/01/04;1200 UTC;0;969,2;969,3;969,1;;26;21,2;26;23,6;21,7;20,4;84;74;75;34;5,4;2,5;
2025/01/04;1300 UTC;0;968,6;969,2;968,5;;27,5;21,5;28;25,9;22,2;20,8;77;68;70;51;6,2;2,9;
2025/01/04;1400 UTC;0;968,1;968,6;968,1;;28,8;21,6;29,4;27,4;23,3;21,3;71;64;65;53;5,2;2,2;
2025/01/04;1500 UTC;0;967,3;968,1;967,3;;30,6;21,7;31,1;28,8;22,7;21,3;67;57;59;61;4,9;1,7;
2025/01/04;1600 UTC;0;966,6;967,3;966,5;;31,3;21,4;31,5;30,2;23;20,9;64;54;56;37;4,3;2;
2025/01/04;1700 UTC;0;966;966,7;966;;29,8;21,8;31,6;29,8;22,3;20,6;63;53;62;23;4,4;1,3;
2025/01/04;1800 UTC;,8;965,7;966,3;965,6;;25,9;23,7;29,8;25,6;23,8;21,6;89;62;88;291;3;1,1;
2025/01/04;1900 UTC;1;965,9;966,6;965,7;;26;21;26,5;23,7;23,6;20,3;88;71;74;226;7;1,2;
2025/01/04;2000 UTC;0;965,9;966,1;965,6;;24,1;20,8;26,1;24,1;21,6;20,7;82;73;82;196;3,8;1;
2025/01/04;2100 UTC;0;966,5;966,5;965,9;;23;20,6;24,1;23;21;20,2;86;81;86;324;2,9;,4;
2025/01/04;2200 UTC;,2;967;967;966,5;;22,7;20,4;23;22,4;20,8;20;88;83;87;232;3,9;,6;
2025/01/04;2300 UTC;1,2;967,8;967,9;967;,1;22,2;20,4;23,5;22,2;20,6;20,1;89;82;89;299;4;,9;
2025/01/05;0000 UTC;0;968,3;968,3;967,8;;21,9;20,7;22,2;21,8;20,8;20,3;93;89;93;153;3;,6;
2025/01/05;0100 UTC;0;969;969;968,3;;21,7;20,7;21,8;21,5;20,7;20,4;94;93;94;333;2,3;,9;
2025/01/05;0200 UTC;0;969,4;969,5;969;;21;20,1;21,8;20,8;20,8;19,9;95;94;95;342;1,8;1,2;
2025/01/05;0300 UTC;0;968,5;969,4;968,5;;21;20,2;21,2;20,8;20,4;19,9;95;95;95;327;2,2;,6;
2025/01/05;0400 UTC;0;967,8;968,5;967,7;;20,9;20,2;21,1;20,6;20,2;19,8;95;95;95;359;2,5;,9;
2025/01/05;0500 UTC;0;967,5;967,9;967,5;,4;20,9;20;21;20,9;20,2;20;95;95;95;350;2,5;1,1;
2025/01/05;0600 UTC;0;967,5;967,6;967,2;;20,9;20;20,9;20,7;20;19,7;95;94;94;355;3;1,6;
2025/01/05;0700 UTC;0;967,6;967,9;967,4;,2;20,8;19,7;21,2;20,8;20,1;19,7;94;93;94;356;3,7;1,4;
2025/01/05;0800 UTC;0;969,1;969,1;967,6;;21;20;21,1;20,8;20,1;19,8;94;93;94;251;3,2;,7;
2025/01/05;0900 UTC;,8;968,3;969,3;967,8;,2;20,8;19,9;21,1;20,7;20,1;19,7;95;94;95;3;5;1,5;
2025/01/05;1000 UTC;0;969,5;969,5;968,3;,1;22,6;21,4;22,6;20,7;21,4;19,7;95;93;93;16;5;,5;
2025/01/05;1100 UTC;0;969,5;969,5;969,3;,6;24,2;20,4;24,4;22,5;21,3;19,9;93;79;79;55;3,5;1,7;
2025/01/05;1200 UTC;0;969,4;969,5;969,3;;25,3;19,9;25,5;24,1;21,4;19,9;81;72;72;59;4,2;2,3;
2025/01/05;1300 UTC;0;969,5;969,6;969,4;,3;26,4;19,6;26,6;25,2;21,1;19,5;75;66;66;67;3,9;1,4;
2025/01/05;1400 UTC;0;969,3;969,5;969,3;,5;27;19,9;27,8;26,4;21;18,9;69;62;65;196;3,7;2;
2025/01/05;1500 UTC;0;968,7;969,3;968,7;0;28,5;20,3;29;27,1;21,9;19,6;69;59;61;135;4,4;1,9;
2025/01/05;1600 UTC;0;968,1;968,7;968,1;;28,7;19,7;30,1;28,1;21,2;18,8;62;52;58;177;6;2,9;
2025/01/05;1700 UTC;0;967,9;968,1;967,5;,2;29,1;20,2;30,3;28,7;22,2;19,4;64;55;59;176;6,9;3,6;
2025/01/05;1800 UTC;0;967,5;967,9;967,5;,7;28,7;20,4;29,4;27,8;21,5;19,7;64;58;61;185;7,7;3,4;
2025/01/05;1900 UTC;0;967,2;967,5;967,1;;27,4;19,6;29;26,9;21,1;19,3;65;58;62;186;8,3;3,4;
2025/01/05;2000 UTC;0;967,8;967,8;967,2;;26,6;19,2;27,9;26,4;20,2;18,9;65;62;64;188;9,1;4,1;
2025/01/05;2100 UTC;0;968,8;968,8;967,8;;24,7;19;26,6;24,7;19,2;18,5;71;63;71;192;9,1;2,5;
2025/01/05;2200 UTC;0;969,9;969,9;968,9;;23,9;18,8;24,8;23,9;19;17,6;73;65;73;163;5,8;,8;
2025/01/05;2300 UTC;0;970,3;970,3;969,2;;23,4;19;23,9;23,2;19,1;18,6;77;72;76;219;5,5;2;
2025/01/06;0000 UTC;53,8;971,3;971,3;970,2;100,5;23;19,5;23,4;22,9;19,6;19;81;76;81;256;3,9;,6;
2025/01/06;0100 UTC;0;971,6;971,6;971;;22,3;19,5;23,2;22,2;19,7;19;85;77;84;227;2,5;,6;
2025/01/06;0200 UTC;0;971,6;971,7;971,6;;22;19,9;22,7;22;20;19,3;88;81;88;296;1,5;,5;
2025/01/06;0300 UTC;0;970,8;971,6;970,8;;21,7;19,9;22,1;21,7;19,9;19,7;90;86;90;11;2,2;1,2;
2025/01/06;0400 UTC;0;970,2;970,8;970,2;;21,4;19,2;21,8;21,4;19,9;19,1;90;86;87;351;3,4;1,1;
2025/01/06;0500 UTC;0;969,8;970,2;969,8;;20,5;18,5;21,4;20,5;19,2;18,5;89;87;88;357;3,5;1,7;
2025/01/06;0600 UTC;0;969,3;969,8;969,3;;19,9;18,4;20,5;19,9;18,5;18,3;91;88;91;54;3,1;,4;
2025/01/06;0700 UTC;0;969,4;969,4;969,2;,1;19,9;18,8;19,9;19,3;18,8;18,1;93;91;93;2;3,3;1,4;
2025/01/06;0800 UTC;0;969,6;969,6;969,3;;19,3;18,2;19,9;19,2;18,7;18,2;94;92;94;354;3,3;1,2;
2025/01/06;0900 UTC;0;970,4;970,4;969,6;;20,1;18,9;20,1;19,2;18,9;18,2;94;93;93;25;2,9;1,2;
2025/01/06;1000 UTC;0;970,9;970,9;970,4;;22;19,2;22,1;20,1;19,5;18,8;93;84;84;47;4,8;2,4;
2025/01/06;1100 UTC;0;970,9;971;970,8;0;23,7;19,2;24,2;22;20;19;84;75;76;25;5,5;3;
2025/01/06;1200 UTC;0;970,8;971;970,7;,2;25,2;20,1;25,3;23,5;20,7;19,1;78;72;74;41;6,3;2,4;
2025/01/06;1300 UTC;0;970,4;970,8;970,3;;27,1;20,7;27,4;25,2;21,3;19,8;75;66;68;42;6;2,6;
2025/01/06;1400 UTC;0;969,6;970,4;969,6;,1;28,7;21,1;29;26,8;21,9;20;69;61;64;55;5,7;3,1;
2025/01/06;1500 UTC;1;969,1;969,6;969,1;;30;21,9;30;28,6;21,9;20,4;65;58;62;57;6,3;2,9;
2025/01/06;1600 UTC;0;968,2;969,1;968,2;;31;21;31,1;29,6;22,3;20,5;64;55;55;48;6,1;2,4;
2025/01/06;1700 UTC;0;967,2;968,2;967,1;,4;32;21,8;32,1;30,7;23;20,1;61;52;55;104;5;2,1;
2025/01/06;1800 UTC;0;966,3;967,1;966,3;;31,4;20,6;32,7;31,3;22,6;20,6;58;52;53;159;6,3;2,8;
2025/01/06;1900 UTC;0;966,4;966,6;965,7;,2;29,8;21,8;31,6;29,8;22,7;20,8;63;53;62;153;6,7;3,3;
2025/01/06;2000 UTC;1,2;967,5;967,5;966,2;;24;20;30,1;23,5;22,1;18,8;79;58;78;349;12,7;2,8;
2025/01/06;2100 UTC;0;967,3;967,7;967,2;;24,3;19,9;25,1;23,9;20,6;19,5;79;73;76;241;4,9;,8;
2025/01/06;2200 UTC;,2;968,2;968,3;967,3;;23,3;20,7;24,4;23,2;20,8;19,6;86;75;85;190;1,7;,7;
2025/01/06;2300 UTC;0;969,8;969,8;968,2;;24,3;20,9;24,4;23,2;21,2;20,6;86;81;81;214;5;2,4;
2025/01/07;0000 UTC;0;969,8;969,8;969,6;,1;23,8;20,7;24,3;23,7;20,8;20,6;83;81;83;229;5,3;1,9;
2025/01/07;0100 UTC;0;970,5;970,5;969,8;;23,7;20,6;23,9;23,7;20,8;20,6;83;82;83;214;4,5;1,9;
2025/01/07;0200 UTC;0;970,4;970,7;970,4;;23,3;21;23,7;23,3;21;20,6;87;83;87;183;3,6;1,2;
2025/01/07;0300 UTC;,2;969,5;970,4;969,5;;22,8;21;23,4;22,7;21,2;20,9;91;86;90;195;2,4;,9;
2025/01/07;0400 UTC;0;969,4;969,6;969,3;;22,9;20,8;23,2;22,8;21,1;20,7;90;86;88;228;3,6;,9;
2025/01/07;0500 UTC;,2;968,7;969,4;968,7;;22;20,9;22,9;22;20,9;20,4;93;88;93;228;3,2;,7;
2025/01/07;0600 UTC;0;968,5;968,8;968,5;;22;21,1;22,2;22;21,2;20,9;94;93;94;328;1,9;,5;
2025/01/07;0700 UTC;0;968,6;968,8;968,5;;22,2;21,3;22,2;22;21,3;21;95;94;95;289;1,7;1,1;
2025/01/07;0800 UTC;0;968,9;968,9;968,5;;22;21;22,2;22;21,3;21;95;94;94;178;2,1;,6;
2025/01/07;0900 UTC;0;969,2;969,2;968,7;;22;21,1;22;21,8;21,1;20,9;94;94;94;204;1,7;,4;
2025/01/07;1000 UTC;0;969,8;969,8;969,2;;22,9;21,6;23,3;22;22,2;21;95;92;92;11;1,7;1;
2025/01/07;1100 UTC;0;969,6;969,8;969,6;;24,7;21,8;24,9;22,9;22,5;21,5;93;83;84;57;2,8;1,6;
2025/01/07;1200 UTC;0;970;970;969,6;;25,1;21,7;25,1;24,4;22,2;21,3;86;80;82;83;3,6;1,2;
2025/01/07;1300 UTC;0;969,8;970,1;969,8;;26,9;22,3;26,9;24,9;22,5;21,3;82;74;76;53;4;1,8;
2025/01/07;1400 UTC;0;969,5;969,8;969,4;;29;22,3;29,1;26,9;22,9;21,2;76;66;67;138;4;1,4;
2025/01/07;1500 UTC;0;969,1;969,5;969,1;;29,1;21,1;29,8;28,3;22,9;20,8;71;60;62;174;3,2;,9;
2025/01/07;1600 UTC;0;969;969,3;968,8;;25;22,6;29,3;24;23,1;20,4;91;60;87;251;4,4;1,1;
2025/01/07;1700 UTC;0;968,3;969;968,3;;24,9;22,6;25,2;24,3;22,9;21,8;89;84;87;250;3,1;,8;
2025/01/07;1800 UTC;,2;967,7;968,5;967,7;;26,3;22,9;26,9;24,7;23,6;22,3;89;79;82;238;5,1;1,3;
2025/01/07;1900 UTC;0;967,7;967,8;967,5;;26,3;22,3;26,7;26,2;23,2;21,8;83;76;78;188;5,3;2,2;
2025/01/07;2000 UTC;0;968,4;968,4;967,2;;25,2;21,2;26,4;25,2;22,5;21,1;80;77;78;210;6,1;2,6;
2025/01/07;2100 UTC;0;968,5;968,7;968,4;;24,2;20,6;25,2;24,2;21,3;20,6;81;77;80;207;6,2;1,5;
2025/01/07;2200 UTC;9,4;969,5;969,5;968,5;;23,8;20,4;24,2;23,8;20,7;20,4;82;80;81;235;5,2;2;
2025/01/07;2300 UTC;4,8;969,9;970;969,4;;22,6;20,9;23,8;22,6;21;20,4;90;81;90;236;4,8;1,2;
2025/01/08;0000 UTC;0;970,2;970,3;969,9;;22,4;20,9;23;22,4;20,9;20,6;92;88;92;223;3,5;,9;
2025/01/08;0100 UTC;0;970,9;970,9;970,2;;22,8;21;22,8;22,4;21,2;21;92;89;89;222;4,7;1,3;
2025/01/08;0200 UTC;0;970,9;971,1;970,8;;22,8;20,4;22,9;22,6;20,9;20,4;89;86;86;225;3,4;,9;
2025/01/08;0300 UTC;0;970,3;970,9;970,3;;22,2;20,7;22,8;22,2;20,8;20,4;92;86;91;205;2,6;,8;
2025/01/08;0400 UTC;0;969,5;970,3;969,5;;21,7;20,2;22,4;21,7;20,8;20;91;88;91;183;4,8;1,5;
2025/01/08;0500 UTC;0;968,8;969,5;968,8;;21,6;20,4;21,7;21,5;20,5;20,3;93;91;93;220;2,7;,5;
2025/01/08;0600 UTC;0;968,8;968,9;968,7;;21,6;20,6;21,7;21,5;20,6;20,4;94;93;94;202;1,3;,8;
2025/01/08;0700 UTC;0;969,3;969,3;968,8;;21,8;20,7;21,8;21,6;20,8;20,5;94;94;94;291;1,3;,5;
2025/01/08;0800 UTC;0;969,4;969,5;969,3;;21,8;20,6;21,9;21,7;20,8;20,6;94;93;93;216;2,9;1,5;
2025/01/08;0900 UTC;0;970;970;969,4;;22,1;21,1;22,1;21,6;21,1;20,5;94;93;94;208;2,9;,9;
2025/01/08;1000 UTC;0;970,4;970,4;970;;22,6;21;22,7;22;21,1;20,9;94;90;90;198;2,9;1,2;
2025/01/08;1100 UTC;0;970,7;970,7;970,4;;23,5;20,9;23,5;22,6;21,2;20,8;90;86;86;211;2,7;1;
2025/01/08;1200 UTC;0;970,9;970,9;970,7;;24,8;20,5;25,3;23,4;22,2;20,5;86;77;77;202;3;1,6;
2025/01/08;1300 UTC;0;970,6;970,9;970,6;;26,1;20,8;27,1;24,7;21,8;20;80;70;73;248;3;,9;
2025/01/08;1400 UTC;0;970;970,6;970;;27,1;21,5;27,8;26;22,1;20,3;76;67;71;214;3,5;1,5;
2025/01/08;1500 UTC;0;969,6;970,1;969,6;;27,7;20,5;28;26,8;22;19,5;73;63;65;257;3,1;,8;
2025/01/08;1600 UTC;0;968,7;969,6;968,7;;29,4;20,4;29,6;27,7;22,1;19,7;66;57;58;187;4,1;1,4;
2025/01/08;1700 UTC;0;967,9;968,7;967,9;;27,4;21,2;29,9;27,4;22,3;19,8;72;56;69;182;7,8;2,8;
